age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
32.0,44000,MORTGAGE,5,DEBTCONSOLIDATION,5000,12.53,0.11,N,6,0
32.0,44000,MORTGAGE,0,HOMEIMPROVEMENT,5000,13.11,0.11,Y,5,0
28.0,51000,OWN,2,EDUCATION,6000,5.42,0.12,N,5,0
36.0,38000,RENT,3,MEDICAL,3000,13.99,0.08,N,12,0
24.0,60000,RENT,0,HOMEIMPROVEMENT,6600,10.99,0.11,N,4,0
27.0,52000,OWN,2,MEDICAL,4800,15.23,0.09,N,6,0
29.0,48000,RENT,9,MEDICAL,4200,11.49,0.09,N,5,0
23.0,60000,MORTGAGE,7,VENTURE,3600,10.25,0.06,N,3,0
23.0,60000,MORTGAGE,8,VENTURE,3600,5.99,0.06,N,4,0
23.0,60000,MORTGAGE,3,EDUCATION,3600,7.49,0.06,N,3,0
23.0,60000,MORTGAGE,7,VENTURE,3600,7.29,0.06,N,4,0
23.0,60000,MORTGAGE,7,DEBTCONSOLIDATION,3600,7.49,0.06,N,3,0
23.0,60000,MORTGAGE,7,EDUCATION,3600,7.29,0.06,N,2,0
23.0,60000,RENT,7,PERSONAL,3600,8.9,0.06,N,3,0
24.0,57000,RENT,3,MEDICAL,3000,10.25,0.05,N,2,0
24.0,57000,MORTGAGE,6,MEDICAL,3000,11.99,0.05,N,2,0
26.0,57240,RENT,3,VENTURE,9000,5.99,0.16,N,3,0
26.0,53400,MORTGAGE,3,PERSONAL,4000,9.99,0.07,N,2,0
24.0,57850,MORTGAGE,3,EDUCATION,4000,10.99,0.07,N,4,0
32.0,48400,RENT,4,DEBTCONSOLIDATION,12000,14.65,0.25,Y,8,0
38.0,38400,MORTGAGE,3,VENTURE,7500,10.37,0.2,N,14,0
23.0,63000,MORTGAGE,7,MEDICAL,7000,7.9,0.11,N,2,0
29.0,47208,RENT,0,VENTURE,3000,13.92,0.06,Y,9,0
22.0,65700,MORTGAGE,3,EDUCATION,6800,12.84,0.1,N,4,0
26.0,59600,MORTGAGE,2,HOMEIMPROVEMENT,12000,11.86,0.2,N,3,0
38.0,40000,RENT,2,EDUCATION,10500,11.36,0.26,N,14,0
24.0,64575,RENT,2,VENTURE,12000,7.29,0.19,N,4,0
31.0,50000,OWN,14,VENTURE,12000,11.48,0.24,N,9,0
31.0,50000,MORTGAGE,0,VENTURE,12000,9.32,0.24,N,10,0
23.0,69996,RENT,7,VENTURE,15000,13.11,0.21,Y,4,0
25.0,66000,MORTGAGE,9,MEDICAL,17000,8.49,0.27,N,4,0
35.0,42000,OWN,8,VENTURE,8000,12.84,0.19,N,10,0
35.0,42000,RENT,19,DEBTCONSOLIDATION,8000,10.37,0.19,N,8,0
22.0,75000,RENT,6,EDUCATION,17000,14.27,0.23,Y,4,0
26.0,60000,MORTGAGE,5,HOMEIMPROVEMENT,12500,10.65,0.21,N,2,0
26.0,60000,RENT,0,HOMEIMPROVEMENT,12500,14.35,0.21,Y,2,0
30.0,53004,MORTGAGE,12,PERSONAL,14000,10.62,0.26,N,10,0
23.0,70000,RENT,2,PERSONAL,15000,13.61,0.21,Y,4,0
23.0,70000,RENT,0,EDUCATION,15000,11.71,0.21,N,3,0
23.0,70000,MORTGAGE,7,MEDICAL,15000,11.14,0.21,N,2,0
23.0,70000,RENT,1,EDUCATION,15000,13.11,0.21,Y,3,0
23.0,70000,MORTGAGE,7,MEDICAL,15000,11.49,0.21,N,4,0
23.0,70000,MORTGAGE,7,PERSONAL,15000,12.18,0.21,N,3,0
23.0,70000,MORTGAGE,7,EDUCATION,15000,7.66,0.21,N,3,0
23.0,70000,MORTGAGE,7,VENTURE,15000,16.49,0.21,Y,4,0
23.0,70000,MORTGAGE,5,DEBTCONSOLIDATION,15000,10.99,0.21,N,3,0
23.0,70000,MORTGAGE,7,VENTURE,15000,6.91,0.21,N,2,0
23.0,70000,RENT,0,MEDICAL,15000,11.89,0.21,N,3,0
23.0,70000,MORTGAGE,7,EDUCATION,15000,13.61,0.21,Y,3,0
23.0,70000,MORTGAGE,3,VENTURE,15000,10.99,0.21,N,4,0
23.0,70000,MORTGAGE,0,EDUCATION,15000,7.88,0.21,N,4,0
23.0,70000,MORTGAGE,7,PERSONAL,15000,11.36,0.21,N,4,0
24.0,65000,RENT,0,EDUCATION,12500,6.91,0.19,N,3,0
25.0,62000,RENT,7,DEBTCONSOLIDATION,12000,5.79,0.19,N,3,0
25.0,62000,RENT,5,HOMEIMPROVEMENT,12000,12.61,0.19,N,3,0
25.0,62000,RENT,4,PERSONAL,12000,10.0,0.19,N,2,0
25.0,62000,RENT,6,VENTURE,12000,8.49,0.19,N,4,0
25.0,60000,MORTGAGE,9,EDUCATION,9500,6.03,0.16,N,2,0
29.0,50000,RENT,6,PERSONAL,7000,14.96,0.14,Y,7,0
29.0,50000,MORTGAGE,11,PERSONAL,7000,11.99,0.14,N,10,0
29.0,50000,MORTGAGE,9,DEBTCONSOLIDATION,7000,7.88,0.14,N,5,0
29.0,50000,RENT,4,PERSONAL,7000,15.23,0.14,Y,7,0
29.0,50000,RENT,1,MEDICAL,7000,10.36,0.14,N,10,0
29.0,50000,RENT,8,PERSONAL,7000,12.84,0.14,N,7,0
29.0,50000,MORTGAGE,8,MEDICAL,7000,8.88,0.14,N,6,0
29.0,50000,MORTGAGE,5,DEBTCONSOLIDATION,7000,10.99,0.14,N,5,0
29.0,50000,OWN,0,HOMEIMPROVEMENT,7000,13.43,0.14,Y,10,0
35.0,40000,RENT,2,MEDICAL,4500,7.51,0.11,N,6,0
25.0,58000,MORTGAGE,7,MEDICAL,7000,8.32,0.12,N,4,0
30.0,47000,MORTGAGE,5,PERSONAL,5000,8.0,0.11,N,10,0
30.0,47000,MORTGAGE,3,DEBTCONSOLIDATION,5000,7.14,0.11,N,6,0
26.0,55000,MORTGAGE,11,MEDICAL,6000,11.12,0.11,N,3,0
26.0,55000,RENT,1,EDUCATION,6000,9.91,0.11,N,2,0
26.0,55000,MORTGAGE,10,PERSONAL,6000,8.49,0.11,N,3,0
26.0,55000,RENT,2,PERSONAL,6000,7.88,0.11,N,4,0
26.0,55000,MORTGAGE,10,PERSONAL,6000,6.92,0.11,N,3,0
21.0,70000,OWN,3,EDUCATION,8000,14.72,0.11,N,4,0
21.0,70000,RENT,5,PERSONAL,8000,13.61,0.11,Y,4,0
21.0,70000,MORTGAGE,2,PERSONAL,8000,7.88,0.11,N,4,0
21.0,70000,RENT,5,EDUCATION,8000,7.51,0.11,N,2,0
24.0,60000,MORTGAGE,7,MEDICAL,6500,7.49,0.11,N,3,0
24.0,60000,MORTGAGE,8,HOMEIMPROVEMENT,6500,7.14,0.11,N,2,0
24.0,60000,RENT,2,HOMEIMPROVEMENT,6500,15.96,0.11,Y,4,0
24.0,60000,OWN,8,HOMEIMPROVEMENT,6500,10.99,0.11,N,4,0
28.0,50000,RENT,0,DEBTCONSOLIDATION,4500,11.89,0.09,N,6,0
22.0,65000,MORTGAGE,3,EDUCATION,6000,12.69,0.09,N,2,0
22.0,65000,MORTGAGE,0,EDUCATION,6000,7.74,0.09,N,3,0
22.0,65000,MORTGAGE,3,EDUCATION,6000,11.49,0.09,N,4,0
22.0,65000,MORTGAGE,6,EDUCATION,6000,9.63,0.09,N,4,0
22.0,65000,MORTGAGE,2,EDUCATION,6000,7.49,0.09,N,2,0
22.0,65000,MORTGAGE,2,EDUCATION,6000,6.03,0.09,N,3,0
22.0,65000,MORTGAGE,3,EDUCATION,6000,7.51,0.09,N,2,0
22.0,65000,OWN,3,EDUCATION,6000,7.49,0.09,N,2,0
22.0,65000,MORTGAGE,6,DEBTCONSOLIDATION,6000,10.59,0.09,N,4,0
34.0,40000,RENT,4,EDUCATION,2500,11.49,0.06,N,10,0
25.0,55200,MORTGAGE,7,VENTURE,3500,10.08,0.06,N,2,0
23.0,60000,MORTGAGE,7,EDUCATION,3500,7.9,0.06,N,3,0
23.0,60000,MORTGAGE,2,EDUCATION,3500,7.51,0.06,N,3,0
27.0,50000,RENT,0,VENTURE,2000,6.54,0.04,N,8,0
27.0,50000,RENT,3,HOMEIMPROVEMENT,2000,10.37,0.04,N,8,0
27.0,50000,MORTGAGE,2,EDUCATION,2000,5.42,0.04,N,9,0
27.0,50000,MORTGAGE,11,DEBTCONSOLIDATION,2000,7.14,0.04,N,8,0
27.0,50000,MORTGAGE,6,HOMEIMPROVEMENT,2000,6.03,0.04,N,9,0
27.0,50000,RENT,4,PERSONAL,2000,14.72,0.04,N,6,0
27.0,50000,MORTGAGE,3,DEBTCONSOLIDATION,2000,7.4,0.04,N,9,0
27.0,50000,RENT,11,DEBTCONSOLIDATION,2000,14.72,0.04,N,6,0
27.0,50000,MORTGAGE,5,MEDICAL,2000,6.39,0.04,N,8,0
27.0,50000,OWN,11,PERSONAL,2000,15.27,0.04,Y,8,0
25.0,54000,MORTGAGE,9,DEBTCONSOLIDATION,2000,7.14,0.04,N,3,0
31.0,43812,RENT,2,MEDICAL,2400,14.35,0.05,N,7,0
24.0,59600,MORTGAGE,8,PERSONAL,6000,5.99,0.1,N,4,0
24.0,59600,MORTGAGE,8,HOMEIMPROVEMENT,6000,14.65,0.1,N,3,0
27.0,53000,MORTGAGE,3,PERSONAL,6000,8.0,0.11,N,9,0
27.0,53000,MORTGAGE,11,DEBTCONSOLIDATION,6000,7.14,0.11,N,7,0
25.0,55000,RENT,1,MEDICAL,3200,9.88,0.06,N,3,0
52.0,54833,MORTGAGE,14,HOMEIMPROVEMENT,20000,7.49,0.36,N,9,0
28.0,50400,RENT,7,DEBTCONSOLIDATION,5000,8.59,0.1,N,9,0
28.0,50400,RENT,2,VENTURE,5000,10.37,0.1,N,8,0
24.0,58800,RENT,3,DEBTCONSOLIDATION,5000,6.62,0.09,N,2,0
27.0,52273,MORTGAGE,11,HOMEIMPROVEMENT,5000,6.62,0.1,N,6,0
36.0,42000,RENT,0,VENTURE,10000,13.98,0.24,N,11,0
36.0,42000,RENT,3,EDUCATION,10000,10.37,0.24,N,14,0
36.0,42000,OWN,4,VENTURE,10000,9.32,0.24,N,14,0
26.0,62000,MORTGAGE,4,HOMEIMPROVEMENT,15000,9.63,0.24,N,3,0
25.0,64000,MORTGAGE,9,VENTURE,14400,10.25,0.23,N,4,0
26.0,51600,RENT,0,MEDICAL,1500,14.35,0.03,N,4,0
28.0,54000,RENT,3,HOMEIMPROVEMENT,10000,14.96,0.19,N,6,0
28.0,54000,OWN,12,HOMEIMPROVEMENT,10000,7.14,0.19,N,7,0
28.0,54000,RENT,0,HOMEIMPROVEMENT,10000,13.79,0.19,Y,9,0
28.0,54000,RENT,5,MEDICAL,10000,13.49,0.19,Y,10,0
28.0,54000,MORTGAGE,0,PERSONAL,10000,13.16,0.19,Y,8,0
28.0,54000,MORTGAGE,12,PERSONAL,10000,7.9,0.19,N,7,0
28.0,54000,MORTGAGE,12,PERSONAL,10000,7.88,0.19,N,7,0
27.0,56000,RENT,11,MEDICAL,10000,9.88,0.18,N,9,0
27.0,56000,MORTGAGE,11,DEBTCONSOLIDATION,10000,7.66,0.18,N,9,0
24.0,68004,RENT,1,VENTURE,16000,12.87,0.24,Y,3,0
24.0,63000,OWN,2,VENTURE,10000,7.51,0.16,N,3,0
24.0,63000,RENT,4,HOMEIMPROVEMENT,10000,7.51,0.16,N,4,0
24.0,63000,MORTGAGE,3,VENTURE,10000,10.99,0.16,N,2,0
28.0,52000,RENT,5,DEBTCONSOLIDATION,7200,9.91,0.14,N,6,0
30.0,48000,MORTGAGE,14,MEDICAL,6400,9.99,0.14,N,8,0
22.0,70000,MORTGAGE,6,MEDICAL,11400,6.54,0.16,N,4,0
34.0,39996,RENT,1,PERSONAL,2400,9.32,0.06,N,10,0
35.0,40000,OWN,0,HOMEIMPROVEMENT,4400,12.23,0.11,Y,9,0
23.0,65000,MORTGAGE,7,VENTURE,9150,13.57,0.14,N,4,0
23.0,64000,MORTGAGE,7,EDUCATION,8000,7.9,0.13,N,2,0
22.0,66000,RENT,1,VENTURE,7000,14.26,0.11,Y,2,0
27.0,52000,RENT,6,PERSONAL,4600,11.86,0.09,N,10,0
29.0,48000,MORTGAGE,13,DEBTCONSOLIDATION,4000,7.14,0.08,N,7,0
34.0,40000,RENT,0,VENTURE,2400,13.49,0.06,Y,9,0
24.0,58000,MORTGAGE,8,PERSONAL,4000,10.74,0.07,N,2,0
24.0,58000,OWN,3,PERSONAL,4000,6.76,0.07,N,3,0
28.0,49000,MORTGAGE,8,MEDICAL,3000,7.66,0.06,N,6,0
37.0,36000,OWN,5,VENTURE,1000,10.37,0.03,N,11,0
28.0,48000,RENT,7,DEBTCONSOLIDATION,1600,13.35,0.03,Y,8,0
42.0,45000,RENT,0,VENTURE,10000,10.38,0.22,N,13,0
32.0,43200,RENT,4,MEDICAL,3500,14.27,0.08,Y,6,0
24.0,74700,MORTGAGE,4,PERSONAL,24000,14.96,0.32,Y,2,0
24.0,57700,MORTGAGE,8,HOMEIMPROVEMENT,3600,6.99,0.06,N,2,0
26.0,52800,RENT,4,PERSONAL,3000,9.62,0.06,N,3,0
28.0,53326,MORTGAGE,5,MEDICAL,9000,7.14,0.17,N,7,0
23.0,63000,OWN,7,EDUCATION,6800,14.54,0.11,Y,4,0
28.0,50000,MORTGAGE,5,VENTURE,4350,10.99,0.09,N,8,0
26.0,64064,MORTGAGE,2,DEBTCONSOLIDATION,17600,7.9,0.29,N,4,0
37.0,42000,RENT,0,PERSONAL,12000,10.37,0.29,N,14,0
37.0,42000,RENT,0,VENTURE,12000,9.99,0.29,N,15,0
23.0,78000,RENT,4,EDUCATION,24000,10.99,0.31,N,2,0
27.0,54590,RENT,11,MEDICAL,8000,13.16,0.15,Y,7,0
29.0,50000,MORTGAGE,5,VENTURE,6800,7.49,0.15,N,7,0
25.0,57359,RENT,3,DEBTCONSOLIDATION,6000,5.42,0.1,N,2,0
22.0,67000,MORTGAGE,5,EDUCATION,8000,7.88,0.12,N,2,0
24.0,60000,MORTGAGE,5,PERSONAL,6300,6.62,0.11,N,4,0
26.0,54000,RENT,4,EDUCATION,4500,7.49,0.08,N,2,0
22.0,63000,MORTGAGE,6,EDUCATION,3600,7.29,0.06,N,2,0
28.0,48000,RENT,12,PERSONAL,1500,10.37,0.03,N,6,0
23.0,58000,MORTGAGE,7,PERSONAL,1000,11.49,0.02,N,4,0
30.0,45000,RENT,0,MEDICAL,1775,12.69,0.04,N,5,0
29.0,55000,RENT,2,VENTURE,14000,11.48,0.25,N,8,0
29.0,58800,MORTGAGE,10,PERSONAL,19500,15.7,0.33,N,6,0
27.0,57000,MORTGAGE,11,EDUCATION,11200,11.71,0.2,N,9,0
35.0,41000,RENT,2,MEDICAL,6000,9.32,0.15,N,7,0
25.0,72612,RENT,9,MEDICAL,25000,13.11,0.34,N,2,0
23.0,65000,MORTGAGE,7,MEDICAL,9000,7.74,0.14,N,2,0
23.0,65000,RENT,7,PERSONAL,9000,10.65,0.14,N,3,0
23.0,65000,MORTGAGE,8,VENTURE,9000,6.03,0.14,N,4,0
23.0,65000,OWN,8,EDUCATION,9000,13.47,0.14,Y,3,0
23.0,65000,OWN,7,EDUCATION,9000,13.47,0.14,Y,3,0
25.0,59000,RENT,9,EDUCATION,8000,14.54,0.14,Y,4,0
31.0,45000,MORTGAGE,0,DEBTCONSOLIDATION,4000,13.72,0.09,N,7,0
23.0,65004,RENT,0,VENTURE,9000,7.49,0.15,N,4,0
35.0,39000,OWN,1,HOMEIMPROVEMENT,2500,8.49,0.06,N,7,0
25.0,55000,RENT,6,EDUCATION,3000,10.25,0.05,N,4,0
25.0,55000,RENT,4,MEDICAL,3000,11.12,0.05,N,2,0
45.0,45000,MORTGAGE,4,PERSONAL,15250,16.02,0.35,N,17,0
22.0,74337,RENT,0,DEBTCONSOLIDATION,16000,7.49,0.22,N,4,0
27.0,55016,RENT,5,HOMEIMPROVEMENT,8500,13.22,0.16,N,10,0
33.0,52000,OWN,2,MEDICAL,20000,11.49,0.38,N,7,0
26.0,66000,RENT,3,VENTURE,20000,7.9,0.3,N,3,0
28.0,61289,MORTGAGE,12,PERSONAL,20000,8.88,0.32,N,10,0
29.0,51996,MORTGAGE,13,EDUCATION,9600,5.42,0.18,N,7,0
22.0,78000,MORTGAGE,6,MEDICAL,20000,11.11,0.26,N,3,0
23.0,72000,RENT,5,MEDICAL,17000,10.65,0.25,N,2,0
28.0,57720,MORTGAGE,12,DEBTCONSOLIDATION,15000,7.49,0.26,N,5,0
28.0,52000,MORTGAGE,3,EDUCATION,7000,12.69,0.13,N,8,0
28.0,52000,RENT,0,EDUCATION,7000,10.65,0.13,N,6,0
28.0,52000,OWN,12,VENTURE,7000,13.23,0.13,Y,8,0
43.0,45806,RENT,4,EDUCATION,13000,10.36,0.27,N,12,0
24.0,59000,RENT,5,VENTURE,5000,16.49,0.08,N,3,0
23.0,60000,MORTGAGE,1,PERSONAL,3200,7.49,0.06,N,3,0
26.0,56400,MORTGAGE,10,HOMEIMPROVEMENT,7500,8.0,0.13,N,3,0
60.0,37680,RENT,4,PERSONAL,2000,14.96,0.05,Y,27,0
31.0,47000,MORTGAGE,3,VENTURE,7000,7.49,0.15,N,6,0
24.0,67392,MORTGAGE,7,HOMEIMPROVEMENT,15000,6.62,0.22,N,2,0
32.0,46800,RENT,16,EDUCATION,9000,10.74,0.19,N,8,0
27.0,52500,MORTGAGE,0,EDUCATION,5000,15.79,0.1,N,7,0
23.0,62500,MORTGAGE,7,VENTURE,6000,9.99,0.1,N,2,0
33.0,45996,OTHER,8,PERSONAL,10000,12.18,0.22,N,9,0
26.0,51600,OWN,10,VENTURE,1200,8.94,0.02,N,4,0
41.0,42000,RENT,2,MEDICAL,3000,11.36,0.07,N,14,0
29.0,50000,OWN,7,MEDICAL,6600,13.8,0.13,N,6,0
44.0,38000,MORTGAGE,6,HOMEIMPROVEMENT,1000,13.98,0.03,N,12,0
23.0,66000,MORTGAGE,4,EDUCATION,10000,10.62,0.15,N,3,0
23.0,66000,RENT,7,VENTURE,10000,14.65,0.15,Y,4,0
23.0,66000,RENT,0,MEDICAL,10000,11.86,0.15,N,2,0
23.0,66000,RENT,7,EDUCATION,10000,11.49,0.15,N,3,0
23.0,66000,RENT,7,VENTURE,10000,10.25,0.15,N,3,0
23.0,66000,RENT,0,DEBTCONSOLIDATION,10000,14.27,0.15,N,4,0
23.0,66000,RENT,7,EDUCATION,10000,11.99,0.15,N,4,0
23.0,66000,RENT,6,DEBTCONSOLIDATION,10000,11.71,0.15,N,3,0
23.0,66000,MORTGAGE,7,EDUCATION,10000,6.17,0.15,N,3,0
23.0,66000,MORTGAGE,7,DEBTCONSOLIDATION,10000,9.38,0.15,N,2,0
22.0,69000,RENT,6,EDUCATION,10000,6.62,0.14,N,4,0
22.0,64000,MORTGAGE,6,MEDICAL,4500,8.9,0.07,N,2,0
26.0,53000,MORTGAGE,1,PERSONAL,3000,15.23,0.06,N,2,0
26.0,53000,RENT,10,MEDICAL,3000,9.91,0.06,N,4,0
26.0,55316,MORTGAGE,10,HOMEIMPROVEMENT,6000,13.98,0.11,N,4,0
22.0,67200,RENT,6,VENTURE,8000,10.0,0.12,N,2,0
30.0,47952,RENT,3,VENTURE,6000,8.9,0.13,N,5,0
50.0,36960,RENT,8,DEBTCONSOLIDATION,8000,13.61,0.22,Y,11,0
44.0,42000,RENT,3,DEBTCONSOLIDATION,8000,12.84,0.19,N,15,0
24.0,57440,OWN,8,VENTURE,3000,11.49,0.05,N,4,0
27.0,56253,MORTGAGE,11,VENTURE,10000,11.36,0.18,N,7,0
23.0,65600,RENT,2,PERSONAL,9500,12.87,0.14,N,3,0
43.0,42000,RENT,4,VENTURE,6300,11.71,0.15,N,16,0
25.0,55000,MORTGAGE,5,HOMEIMPROVEMENT,2800,12.73,0.05,Y,3,0
27.0,57758,MORTGAGE,6,DEBTCONSOLIDATION,12000,10.99,0.21,N,6,0
23.0,64320,MORTGAGE,6,MEDICAL,8000,10.99,0.12,N,3,0
22.0,74984,MORTGAGE,4,EDUCATION,16500,12.87,0.21,N,4,0
26.0,69996,RENT,2,PERSONAL,25000,11.11,0.36,N,3,0
36.0,45000,MORTGAGE,20,HOMEIMPROVEMENT,15000,7.9,0.33,N,15,0
36.0,45000,OWN,5,MEDICAL,15000,10.62,0.33,N,11,0
26.0,70000,MORTGAGE,3,HOMEIMPROVEMENT,25000,10.74,0.36,N,4,0
37.0,39996,RENT,1,PERSONAL,8000,9.63,0.2,N,15,0
37.0,42000,MORTGAGE,15,PERSONAL,11700,10.99,0.27,N,13,0
25.0,72000,MORTGAGE,9,EDUCATION,24000,10.99,0.33,N,3,0
38.0,40000,MORTGAGE,2,VENTURE,10000,15.96,0.25,N,14,0
38.0,40000,RENT,2,VENTURE,10000,12.42,0.25,N,12,0
38.0,40000,RENT,3,MEDICAL,10000,13.85,0.25,N,12,0
38.0,40000,RENT,2,DEBTCONSOLIDATION,10000,13.22,0.25,N,17,0
38.0,40000,MORTGAGE,5,DEBTCONSOLIDATION,10000,5.99,0.25,N,12,0
38.0,40000,MORTGAGE,6,HOMEIMPROVEMENT,10000,11.99,0.25,N,17,0
24.0,69996,MORTGAGE,8,EDUCATION,18000,13.36,0.27,Y,3,0
24.0,75000,MORTGAGE,6,MEDICAL,24000,12.69,0.32,N,3,0
30.0,54000,MORTGAGE,8,MEDICAL,15000,11.11,0.28,N,5,0
27.0,60000,RENT,6,HOMEIMPROVEMENT,15000,12.18,0.25,N,5,0
27.0,60000,OWN,11,VENTURE,15000,7.49,0.25,N,6,0
27.0,60000,RENT,5,VENTURE,15000,10.25,0.25,N,9,0
27.0,60000,MORTGAGE,5,HOMEIMPROVEMENT,15000,14.65,0.25,Y,6,0
27.0,60000,OWN,11,HOMEIMPROVEMENT,15000,10.99,0.25,N,9,0
27.0,60000,RENT,11,HOMEIMPROVEMENT,15000,6.17,0.25,N,6,0
27.0,60000,RENT,2,DEBTCONSOLIDATION,15000,8.49,0.25,N,10,0
27.0,60000,RENT,2,HOMEIMPROVEMENT,15000,11.86,0.25,N,7,0
27.0,60000,RENT,3,MEDICAL,15000,13.57,0.25,Y,9,0
27.0,60000,RENT,5,PERSONAL,15000,11.71,0.25,N,9,0
27.0,60000,RENT,2,DEBTCONSOLIDATION,15000,13.92,0.25,Y,8,0
27.0,60000,OWN,2,HOMEIMPROVEMENT,15000,12.53,0.25,Y,6,0
27.0,60000,MORTGAGE,3,DEBTCONSOLIDATION,15000,7.9,0.25,N,8,0
27.0,60000,RENT,5,PERSONAL,15000,12.84,0.25,N,7,0
27.0,60000,RENT,3,VENTURE,15000,7.9,0.25,N,7,0
27.0,60000,MORTGAGE,11,PERSONAL,15000,14.61,0.25,N,7,0
27.0,60000,RENT,2,DEBTCONSOLIDATION,15000,11.86,0.25,N,7,0
27.0,60000,MORTGAGE,3,HOMEIMPROVEMENT,15000,7.51,0.25,N,6,0
27.0,60000,MORTGAGE,5,DEBTCONSOLIDATION,15000,10.99,0.25,N,8,0
27.0,60000,RENT,2,MEDICAL,15000,13.49,0.25,Y,10,0
27.0,60000,MORTGAGE,0,DEBTCONSOLIDATION,15000,11.86,0.25,N,5,0
27.0,60000,MORTGAGE,3,PERSONAL,15000,11.14,0.25,N,8,0
30.0,52000,MORTGAGE,14,DEBTCONSOLIDATION,12000,10.65,0.23,N,7,0
30.0,52000,RENT,11,MEDICAL,12000,7.29,0.23,N,10,0
37.0,40000,RENT,0,EDUCATION,8000,13.49,0.2,N,16,0
37.0,40000,RENT,0,MEDICAL,8000,12.18,0.2,N,11,0
24.0,70000,MORTGAGE,2,MEDICAL,18000,12.18,0.26,N,2,0
24.0,58320,RENT,4,VENTURE,4000,8.59,0.07,N,3,0
23.0,72000,RENT,4,PERSONAL,16800,10.59,0.23,N,3,0
28.0,55000,OWN,3,VENTURE,11000,6.62,0.2,N,7,0
26.0,60000,MORTGAGE,6,PERSONAL,12000,7.29,0.2,N,2,0
26.0,60000,RENT,0,DEBTCONSOLIDATION,12000,13.49,0.2,N,3,0
26.0,60000,RENT,4,DEBTCONSOLIDATION,12000,7.9,0.2,N,2,0
26.0,60000,MORTGAGE,10,DEBTCONSOLIDATION,12000,7.66,0.2,N,4,0
26.0,60000,MORTGAGE,6,PERSONAL,12000,9.63,0.2,N,3,0
26.0,60000,MORTGAGE,0,HOMEIMPROVEMENT,12000,15.99,0.2,Y,2,0
26.0,60000,RENT,3,MEDICAL,12000,6.62,0.2,N,3,0
26.0,60000,RENT,4,PERSONAL,12000,12.21,0.2,N,2,0
26.0,60000,RENT,0,VENTURE,12000,10.39,0.2,N,4,0
26.0,60000,MORTGAGE,5,DEBTCONSOLIDATION,12000,9.63,0.2,N,3,0
26.0,60000,RENT,2,DEBTCONSOLIDATION,12000,12.21,0.2,N,4,0
26.0,60000,RENT,4,HOMEIMPROVEMENT,12000,13.84,0.2,N,2,0
26.0,60000,MORTGAGE,1,PERSONAL,12000,10.99,0.2,N,4,0
26.0,60000,MORTGAGE,0,DEBTCONSOLIDATION,12000,7.29,0.2,N,2,0
26.0,60000,RENT,3,DEBTCONSOLIDATION,12000,7.88,0.2,N,2,0
26.0,60000,OWN,0,VENTURE,12000,10.38,0.2,N,3,0
26.0,60000,RENT,3,HOMEIMPROVEMENT,12000,10.65,0.2,N,2,0
26.0,60000,RENT,3,PERSONAL,12000,6.54,0.2,N,3,0
26.0,60000,RENT,0,EDUCATION,12000,5.79,0.2,N,4,0
26.0,60000,RENT,0,HOMEIMPROVEMENT,12000,13.49,0.2,Y,3,0
26.0,60000,RENT,2,MEDICAL,12000,11.99,0.2,N,4,0
26.0,60000,RENT,0,HOMEIMPROVEMENT,12000,8.9,0.2,N,3,0
26.0,60000,RENT,2,PERSONAL,12000,11.71,0.2,N,4,0
26.0,60000,OWN,5,EDUCATION,12000,13.49,0.2,Y,3,0
26.0,60000,RENT,3,EDUCATION,12000,13.49,0.2,Y,2,0
30.0,50000,RENT,4,PERSONAL,9000,10.36,0.18,N,5,0
36.0,40000,MORTGAGE,2,PERSONAL,6000,7.66,0.15,N,14,0
36.0,40000,MORTGAGE,9,PERSONAL,6000,7.29,0.15,N,12,0
36.0,40000,RENT,3,DEBTCONSOLIDATION,6000,10.36,0.15,N,12,0
36.0,40000,MORTGAGE,2,VENTURE,6000,14.27,0.15,Y,12,0
36.0,40000,MORTGAGE,5,PERSONAL,6000,8.0,0.15,N,12,0
36.0,40000,MORTGAGE,5,DEBTCONSOLIDATION,6000,13.98,0.15,N,17,0
36.0,40000,MORTGAGE,5,EDUCATION,6000,10.75,0.15,N,13,0
36.0,40000,RENT,0,EDUCATION,6000,14.27,0.15,Y,11,0
36.0,40000,MORTGAGE,8,DEBTCONSOLIDATION,6000,8.49,0.15,N,13,0
22.0,69996,MORTGAGE,6,DEBTCONSOLIDATION,11000,11.86,0.16,N,2,0
25.0,62400,RENT,4,EDUCATION,12000,14.84,0.19,N,3,0
24.0,65000,RENT,5,PERSONAL,12000,12.18,0.18,N,4,0
24.0,65000,MORTGAGE,2,DEBTCONSOLIDATION,12000,7.9,0.18,N,4,0
24.0,65000,MORTGAGE,3,VENTURE,12000,7.9,0.18,N,3,0
24.0,65000,MORTGAGE,4,VENTURE,12000,6.62,0.18,N,2,0
24.0,65000,MORTGAGE,8,MEDICAL,12000,5.79,0.18,N,2,0
24.0,65000,MORTGAGE,8,VENTURE,12000,11.49,0.18,N,4,0
24.0,65000,RENT,8,VENTURE,12000,14.65,0.18,N,2,0
24.0,65000,RENT,0,DEBTCONSOLIDATION,12000,8.9,0.18,N,2,0
24.0,65000,MORTGAGE,5,MEDICAL,12000,5.42,0.18,N,3,0
